citedItemKey,n,refItemKey,method,confidence,review,refTitle,citationText
H3PKBBDY,1,CR3NFXSJ,substring,0.990,,"Resonance and response : artists' books from Special Collections, Wellesley College Library, June 15-18, 2005","Hatch, Marilyn A. Resonance and Response : Artists’ Books from Special Collections, Wellesley College Library, June 15-18, 2005. Wellesley, Mass.: Wellesley College Library, 2005. pp.64, 86."
H3PKBBDY,2,L3HFQ2SA,substring,0.990,,Beyond the text : artists' books from the collection of Robert J. Ruben,"Ruben, Robert J. Beyond the Text: Artists' Books from the Collection of Robert J. Ruben. New York: Grolier Club, 2010. pp.62, 63."
H7PA7HLA,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.201."
HA6VMW7H,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.298-99, 299."
HFL33QJH,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.103, 166."
HFL33QJH,2,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. p.28."
HH5GIC3E,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.187, 307n.38."
HH5GIC3E,2,5JWH4AMJ,substring,0.990,,Offset : artists' books & prints.,"Freeman, Brad. Offset: Artists' Books & Prints. New York, N.Y.: Interplanetary Productions, 1993. p.20."
HPFMFF5Q,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.17, 196."
HPFMFF5Q,2,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.123-126, 125, 283, 284n.4."
HPFMFF5Q,3,278G84HQ,substring,0.990,,The journal of artists' books JAB.,"The Journal of Artists' Books JAB. New York, NY: Interplanetary Productions, 1994. <http://newfirstsearch.oclc.org/dbname=WilsonSelectPlus;journal=1085-1461;screen=available;done=referer;FSIP>. no.35 (Spring 2014), p.13."
HPFMFF5Q,4,KB2E34DZ,substring,0.990,,Artist/author : contemporary artists' books,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.122, 128, 160."
HPFMFF5Q,5,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.206, 219-220."
HPFMFF5Q,6,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.388, 389, 435."
HPFMFF5Q,7,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.87, 88, 89."
HT8PJRIS,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.81, 198."
HT8PJRIS,2,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.351, 352, 426."
HT8PJRIS,3,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.54, 55."
HUK5SEEK,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.91, 205."
HUK5SEEK,2,G7EEP5BC,substring,0.990,,Gerhard Richter : books,"Elger, Dietmar. Gerhard Richter : Books. New York, NY: Gregory R. Miller & Co., 2014. pp.18, 19, 20, 27, 50-51, 52, 55, 57, 73, 79, 101."
HUK5SEEK,3,LTE96PUD,substring,0.990,,Artists who make books,"Kastner, Jeffrey. Artists Who Make Books. Edited by Andrew Roth, Philip Aarons, and Claire Lehmann. London: Phaidon, 2017. 131, 235-236, 238."
HUK5SEEK,4,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.393, 433."
I38ULPLF,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.212"
I38ULPLF,2,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.147, 147-48."
I38ULPLF,3,KB2E34DZ,substring,0.990,,Artist/author : contemporary artists' books,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.86, 88, 157."
IFKV5B9H,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.59, 184."
IFKV5B9H,2,D2HD5CJR,substring,0.990,,Speaking of book art : interviews with British and American book artists,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.89."
IFKV5B9H,3,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.86."
IFKV5B9H,4,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.51, 395, 434."
IFKV5B9H,5,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.150, 224, 226-227."
IFKV5B9H,6,MN3CW7FZ,substring,0.990,,Artists and their books - books and their artists,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.158, 162-163, 208."
IFKV5B9H,7,JV2JKULL,substring,0.990,,Various small books : referencing various small books by Ed Ruscha,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.17, 25, 27, 135, 272, 283 n.27."
IGQAAHAS,1,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.106-107."
IHG8DC77,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.341-3, 342, 343."
IKCYZUGN,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.114, 162."
ISAUE7M6,1,TWI7C9MN,substring,0.990,,When will the book be done? : Granary's books,"Clay, Steven. 2001. When will the book be done?: Granary's books. New York: Granary Books. pp. 66-67, 184."
ISAUE7M6,2,D2HD5CJR,substring,0.990,,Speaking of book art : interviews with British and American book artists,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. p.152."
ISAUE7M6,3,STSHFPHF,substring,0.990,,Druckworks 1972-2012 : 40 years of books and projects,"Drucker, Johanna. Druckworks 1972-2012 : 40 Years of Books and Projects. 1st ed. Chicago, Ill.: Epicenter, Center for Book and Paper Arts, 2012. pp.5, 49, 59, 60-61, 62-63, 64-65, 67, 70, 94, 95, 96, 106, 136."
ISAUE7M6,4,278G84HQ,substring,0.990,,The journal of artists' books JAB.,"The Journal of Artists' Books JAB. New York, NY: Interplanetary Productions, 1994. <http://newfirstsearch.oclc.org/dbname=WilsonSelectPlus;journal=1085-1461;screen=available;done=referer;FSIP>. no.36 (Fall 2014), p.3-4."
ISAUE7M6,5,S8RLZLKM,substring,0.990,,The book as art : artists' books from the National Museum of Women in the arts,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. p.73."
ISTV64ZP,1,D2HD5CJR,substring,0.990,,Speaking of book art : interviews with British and American book artists,"Courtney, Cathy. Speaking of Book Art: Interviews with British and American Book Artists. Los Altos Hills, Calif: Anderson-Lovelace, 1999. pp. 4, 115, 123-25, 208."
ISTV64ZP,2,EXVACFS7,substring,0.990,,"Book as art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C.","Wasserman, Krystyna. Book As Art VI: December 6, 1993-May 20, 1994, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: The Museum, 1993. p.[4], [10]."
IU8B4XC2,1,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.52, 54."
IU8B4XC2,2,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. pp.25, 79, 99."
IVEFE799,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.191."
IVEFE799,2,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.116."
IVEFE799,3,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.256, 259, 431."
IVEFE799,4,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp. 74, 75."
IVEFE799,5,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.108, 122."
IW67WSIE,1,75SCFJ8D,substring,0.990,,"Book as art VII : December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C.","Wasserman, Krystyna. Book As Art VII: December 19, 1994-September 8, 1995, the National Museum of Women in the Arts, Washington, D.C. Washington, D.C: National Museum of Women in the Arts, 1995. p.2."
IXR4AFDV,1,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.267, 281, 431."
J3PGLNEL,1,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.46, 96."
J3PGLNEL,2,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.192, 227, 228-229, 230, 231, 264."
J3PGLNEL,3,MN3CW7FZ,substring,0.990,,Artists and their books - books and their artists,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.158, 163, 208."
J3PGLNEL,4,JV2JKULL,substring,0.990,,Various small books : referencing various small books by Ed Ruscha,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.86, 160, 204, 223."
J3RXS2WM,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.38, 54, 181."
J3RXS2WM,2,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.321, 322."
J3RXS2WM,3,KB2E34DZ,substring,0.990,,Artist/author : contemporary artists' books,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.34, 35, 40, 94, 123, 128, 159."
J3RXS2WM,4,JHBWPGKS,substring,0.990,,Sol LeWitt : artist's books,"LeWitt, Sol. Sol LeWitt : Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. p.29."
J3RXS2WM,5,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.46, 111."
J3RXS2WM,6,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.24, 25, 156, 278, 279, 373, 426."
J3RXS2WM,7,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.36, 37."
J3RXS2WM,8,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.58, 105-106, 189, 258, 259, 261, 264, 269 n.2, 195."
J3RXS2WM,9,E8MAPXUI,substring,0.990,,Learn to read art: artists' books,"Tousley, Nancy, Felipe Ehrenberg, and Sally Alatalo. Learn to Read Art: Artists' Books. Hamilton, Ont: Art Gallery of Hamilton, 1990. p.11."
J3RXS2WM,10,BEGEG5AI,substring,0.990,yes,Artists books,"Vanderlip, Dianne Perry, John Perreault, and Lynn Lester Hershman. Artists Books. Philadelphia: [Moore College of Art], 1973. p.35."
J6YJWAQZ,1,JV2JKULL,substring,0.990,,Various small books : referencing various small books by Ed Ruscha,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.176, 198-199, 286."
J7X3CPIP,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.94, 164."
JEMJ588G,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.315-6, 318."
JEMJ588G,2,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.46, 47."
JEMJ588G,3,E8MAPXUI,substring,0.990,,Learn to read art: artists' books,"Tousley, Nancy, Felipe Ehrenberg, and Sally Alatalo. Learn to Read Art: Artists' Books. Hamilton, Ont: Art Gallery of Hamilton, 1990. p.11."
JIGAU8LG,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.23, 162."
K63M3S3M,1,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.351, 431."
K86CJU3Z,1,EYAM3MR5,substring,0.990,,Creating artists' books,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.10."
KBHG9EJS,1,STSHFPHF,substring,0.990,,Druckworks 1972-2012 : 40 years of books and projects,"Drucker, Johanna. Druckworks 1972-2012 : 40 Years of Books and Projects. 1st ed. Chicago, Ill.: Epicenter, Center for Book and Paper Arts, 2012. pp. 12, 67, 111, 119-120, 137."
KRLBW93Q,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.24, 156."
KX46RJBD,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.187."
KX46RJBD,2,BEGEG5AI,substring,0.990,yes,Artists books,"Vanderlip, Dianne Perry, John Perreault, and Lynn Lester Hershman. Artists Books. Philadelphia: [Moore College of Art?], 1973. p.38."
L6IL4VQY,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. p.233."
L6IL4VQY,2,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.88, 430."
L8RU7JQF,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.43, 164."
LD8ZNBS9,1,KB2E34DZ,substring,0.990,,Artist/author : contemporary artists' books,"Lauf, Cornelia. Artist/author : Contemporary Artists’ Books. New York: American Federation of Arts, 1998. pp.98."
LGKU4IUP,1,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.72-74, 73."
LGKU4IUP,2,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.80-81."
MBQLR6E8,1,JHBWPGKS,substring,0.990,,Sol LeWitt : artist's books,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. p.46."
MJY3ATXT,1,JHBWPGKS,substring,0.990,,Sol LeWitt : artist's books,"LeWitt, Sol. Sol LeWitt: Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. p.45."
MK94HI98,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.183."
ML7SNJPZ,1,BEGEG5AI,substring,0.950,yes,Artists books,"Stoltz, Ulrike, and Uta Schneider. , typography, and artists' books. Berkeley, Calif: Codex Foundation, 2010. pp. 13-16"
MPU5CXQ8,1,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.77, 426."
MQKDMMI9,1,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.234, 234."
MVTLPZ9Q,1,BEGEG5AI,substring,0.950,yes,Artists books,"Lyons, Joan. Artists' Books : Visual Studies Workshop Press. Rochester: Visual Studies Workshop Press, 2009. pp.77, 163."
MZDH5LJI,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.219."
MZDH5LJI,2,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. pp.29, 68."
MZDH5LJI,3,S8RLZLKM,substring,0.990,,The book as art : artists' books from the National Museum of Women in the arts,"Wasserman, Krystyna. The Book as Art : Artists’ Books from the National Museum of Women in the Arts. New York: Princeton Architectural Press, 2007. p.121."
MZDH5LJI,4,6YHF3EFS,substring,0.990,,Freedom of the presses : artists' books in the twenty-first century,"Weber, Marshall. Freedom of the Presses: Artists' Books in the Twenty-First Century. Booklyn, 2018. p.5"
MZST6UEM,1,G7EEP5BC,substring,0.990,,Gerhard Richter : books,"Elger, Dietmar. Gerhard Richter : Books. New York, NY: Gregory R. Miller & Co., 2014. pp.20, 21, 22, 25, 27, 59, 64, 67, 75, 78, 79-83, 85, 88, 101."
N5UUKHRJ,1,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. p.81."
NLS4GDCR,1,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. pp.6, 72, 110."
NM8P6AT8,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p.194."
NQEINM55,1,5ECYVY6V,substring,0.990,,"Hand, voice & vision: artists' books from Women's Studio Workshop","Walkup, Kathy. Hand, Voice & Vision: Artists’ Books from Women's Studio Workshop. Rosendale, N.Y.: Women’s Studio Workshop, 2010. pp.9, 63."
NQGTZDTA,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.85, 201."
NQGTZDTA,2,JHBWPGKS,substring,0.990,,Sol LeWitt : artist's books,"LeWitt, Sol. Sol LeWitt : Artist’s Books. Sant’Eraclio di Foligno (Foligno): Viaindustriae, 2009. pp.15, 76-83."
NQGTZDTA,3,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.110, 210."
NQGTZDTA,4,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.272, 273, 274, 276, 431."
NQGTZDTA,5,DHC5ATH7,substring,0.990,,Livres d'artistes,"Moeglin-Delcroix, Anne. Livres D’artistes. Paris: BPI, Centre Georges Pompidou, 1985. pp.41, 42."
NQGTZDTA,6,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013. pp.105, 259, 265, 266, 268."
NT97YK5X,1,EYAM3MR5,substring,0.990,,Creating artists' books,"Bodman, Sarah. Creating Artists’ Books. New York: Watson-Guptill Publications, 2005. p.67."
NT97YK5X,2,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015."
NT97YK5X,3,BCG5FURQ,substring,0.990,,The century of artists' books,"Drucker, Johanna. The Century of Artists’ Books. 2nd ed. New York City: Granary Books, 2004. pp.76-77."
NT97YK5X,4,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. pp.96, 98."
NT97YK5X,5,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.382, 395, 434."
NT97YK5X,6,FAEUXXHV,substring,0.990,,Booktrek : selected essays on artists' books (1972-2010),"Phillpot, Clive. Booktrek: Selected Essays on Artists’ Books (1972-2010). Zurich: JRP/Ringier, 2013 pp.96, 152, 217, 221, 223, 224, 229, 232, 233 n.55."
NT97YK5X,7,MN3CW7FZ,substring,0.990,,Artists and their books - books and their artists,"Reed, Marcia, and Glenn Phillips. Artists and their books - books and their artists. Los Angeles: The Getty Research Institute, 2018. pp.158, 160-161, 208."
NT97YK5X,8,JV2JKULL,substring,0.990,,Various small books : referencing various small books by Ed Ruscha,"Taylor, Phil. Various Small Books: Referencing Various Small Books by Ed Ruscha. Cambridge, Massachusetts: MIT Press, 2013. pp.25, 27, 214, 249."
NY8EIZPN,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. p."
NY8EIZPN,2,94CKQLVX,substring,0.990,,Artists' books : a critical anthology and sourcebook,"Lyons, Joan. Artists' Books : A Critical Anthology and Sourcebook. Rochester: Visual Studies Workshop Press, 1985. p.77."
NY8EIZPN,3,SGBJXYRF,substring,0.990,,Esthétique du livre d'artiste 1960/1980 : une introduction à l'art contemporain,"Moeglin-Delcroix, Anne. Esthétique Du Livre D’artiste 1960/1980 : Une Introduction à L'art Contemporain. Nouv. éd. rev. et augm. Marseille: Bibliothèque nationale de France, 2012. pp.322, 323, 431."
P279W5YK,1,DCLMEBVD,substring,0.990,,Allan Kaprow : a bibliography,"Kaprow, Allan. Allan Kaprow : a Bibliography. Milano: Mousse Pub., 2011. pp. 12, 108-109."
P3T4YANB,1,A5RE4482,substring,0.990,,Artists' books : the book as a work of art 1963-2000,"Bury, Stephen. Artists’ Books : the Book as a Work of Art 1963-2000. London: Bernard Quaritch Ltd, 2015. pp.129, 228."
PBDUAC8I,1,X37HVCXS,substring,0.990,,"Book arts 2007, Bright Hill Center","Bright Hill Press North American Juried Book Arts Exhibition. Book Arts 2007, Bright Hill Center. Treadwell, NY: Bright Hill Press, 2007. pp.7, 13, 22, 23."
