tag,vocabulary,uri,heading,count
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005001287,Intimacy (Psychology) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005001314,Drawing -- 21st century,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005001363,"Art, German -- 21st century",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005002478,Nicotine addiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005002957,Motorcycles in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005005346,Reading in art,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005007475,Service stations in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005008058,Sand dunes in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2005020580,Pulp painting,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006004255,Sexual freedom,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006005409,Grids (Crisscross patterns) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006005978,Cultural geography,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006007023,Social media,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006007605,Language and languages in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006007630,Art and computers,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006007938,Race in art,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2006009091,Photobooks,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007000403,Libraries in art,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007002506,Mental illness in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007003708,Transgender people,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007004137,Tanks (Military science) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007005510,Worms in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007007371,iPhone (Smartphone),1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007010651,Extraordinary rendition,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007010851,Intermediality,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007010921,Postcards in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007010924,"Hurricane Katrina, 2005, in art",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007100197,African Americans -- Biography,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007100202,African Americans -- Poetry,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007100575,Artists -- United States -- Biography,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007100768,American poetry -- 21st century,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007100928,AIDS (Disease) -- Patients -- United States -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101031,American prose literature -- 20th century,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101130,Animal welfare -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101285,Architecture -- Philosophy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101337,Argentine literature -- 20th century,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101354,Art -- Periodicals,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101370,"Art, Modern -- 21st century -- Exhibitions",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101418,Art -- Economic aspects,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101460,Artists' books -- Exhibitions,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101461,"Art, Modern -- 20th century -- Periodicals",2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101486,Artists' books -- United States,6
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007101755,Automobiles -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2007102150,Breast -- Cancer -- Patients -- United States -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008003690,Artists as art critics,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008005503,Archives in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008005873,Superheroes in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008006270,Motherhood in art,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008006638,Web browsing,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008006774,Vernacular photography,6
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008100104,Capitalism -- Social aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008101159,Coffee industry -- Colombia,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008101311,Communication -- Philosophy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008101518,Conceptual art -- Exhibitions,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008102051,Dogs -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008102074,Death -- Poetry,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008102512,Electronic surveillance -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008103984,Food habits -- History,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104221,Futurism (Art) -- Italy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104395,Indians of Mexico -- Mexico -- Chiapas -- Government relations,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104689,Insects -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104691,Installations (Art) -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104693,Installations (Art) -- Germany -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008104694,Installations (Art) -- United States -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008105051,Gardens -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008105071,Gay men -- United States -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008105720,Holocaust survivors -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008105781,Human-animal relationships -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008106626,Landscapes in art -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008107217,Mexican Americans -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008107231,Mothers and sons -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008107463,Mothers -- Psychology,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008107964,Motherhood -- Psychological aspects,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008107990,Motion picture actors and actresses -- Portraits,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008108176,Nahuatl language -- Texts,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008108356,Navajo Indians -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008108726,Orphans -- Juvenile fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008108790,"Photography, Artistic -- Exhibitions",7
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109245,Philosophy -- Miscellanea,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109260,Photography -- History,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109271,Portrait photography -- Exhibitions,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109273,Photomontage -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109279,Photography -- Philosophy,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109395,Political leadership -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008109545,Political atrocities -- Cambodia,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008110339,Racism -- United States,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008111382,Sick children -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008111392,"Sculpture, Modern -- 20th century -- Exhibitions",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008111589,Sex -- Humor,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008111710,Slave trade -- Africa,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008111765,"Spanish language -- Glossaries, vocabularies, etc",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008112225,Stars -- Folklore,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008112612,Teenage girls -- Fiction,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008112783,Toy and movable books -- Specimens,8
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008112898,Time -- Philosophy,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113158,Utopias -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113315,Voyages and travels -- Juvenile literature,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113565,Women -- United States -- Social conditions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113677,Work and family -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113876,"World War, 1939-1945 -- Registers of dead -- United States",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008113910,"World War, 1939-1945 -- Asia",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008117352,Upside-down books -- Specimens,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008118168,Gifts -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008118201,Globalization -- Economic aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008118471,Guerrillas -- Bolivia,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008120890,Folklore -- Cuba,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008122830,Quechua Indians -- Religion,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2008123037,Imagination -- Juvenile fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009001537,Demonstrations -- Mexico,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009005103,Malware (Computer software),1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009005892,Quilts in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009007104,Separation (Psychology) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009008683,Rape -- Psychological aspects,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009008905,Subconsciousness in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009103094,Human body -- Poetry,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009103111,Human body -- Terminology,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009113356,Abortion -- Psychological aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009114048,African Americans -- Pictorial works,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009114058,African Americans -- Portraits,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009114743,Alzheimer's disease -- Patients -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115669,Artists' books -- France,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115767,Art criticism -- History -- 20th century,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115813,"Art, Modern -- 21st century -- Catalogs",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115876,"Art, Modern -- 21st century -- Periodicals",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115895,Art -- Philosophy -- History -- 20th century,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009115980,Artists' books -- United States -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009116332,Authors -- Quotations,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009116377,Authorship -- Philosophy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009117403,Books -- Marketing,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009118136,Cactus -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009118588,Celebrities -- Quotations,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009118752,Censorship -- Fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009118946,Child development -- Case studies,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009120581,Collage -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009121277,Conceptual art -- United States,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009122160,Courage -- Juvenile fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009123237,Design -- Philosophy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009123809,Dreams -- Juvenile fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009124197,Feminism and art -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009125675,Gardening -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009126208,Hate groups -- United States,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009127280,Installations (Art) -- Catalogs,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009128067,Kings and rulers -- Juvenile fiction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2009129807,Lift-the-flap books -- Specimens,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010008610,Art and graphology,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010009838,"Found poetry, American",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010012137,Vivisection in literature,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010012620,Karuk art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010012629,Loss (Psychology) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010100131,"Logic -- Problems, exercises, etc",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010100368,Man-woman relationships -- Case studies,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010100374,Man-woman relationships -- Psychological aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010101438,Memory -- Social aspects -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010101440,Men -- Portraits,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010101632,Mexican poetry -- 21st century,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010101731,Migraine -- Popular works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010102430,Mothers -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010102610,Mountains in art -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010102633,Multimedia (Art) -- Exhibitions,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010103980,Nuclear power plants -- Health aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010105807,"Persian Gulf War, 1991 -- Personal narratives",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010106285,Photography -- Mexico,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010107498,Pop-up books -- Specimens,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010107810,Post-traumatic stress disorder -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010107859,Postcards -- Collectors and collecting,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010108029,Pregnancy -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010108675,Prostitution -- Europe,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010112819,Sex discrimination against women -- India,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010112867,Sexual harassment -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010113271,Slavery -- United States -- Poetry,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010113613,Social movements -- Mexico -- History -- 20th century,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010114197,"Songs, Spanish -- Cuba",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010115155,"Survival -- Handbooks, manuals, etc",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010117770,"Vietnam War, 1961-1975 -- Veterans -- United States",2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010117810,Video art -- United States -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010118172,War and society -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010118213,Women photographers -- United States -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010118899,Women -- Employment -- Australia,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2010119307,Writing in art -- Exhibitions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2011000325,Invisibility,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2011003638,Thought and thinking in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2011006069,Typewriters in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012000115,Law and secrecy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012000178,Social media in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012000484,"Recycling (Waste, etc.) in art",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012001613,Mannequins (Figures) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012002128,International law and human rights,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2012004587,Diaries in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2013001204,Coffee stains,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2013002597,Hacking,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2014000656,Periodic table of the elements,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2014001772,Avarice in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2014001823,Discrimination in language,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2014002440,Cartonera books,8
650,lcsh,http://id.loc.gov/authorities/subjects/sh2015002377,Autobiography in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2017003576,Wallpaper in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2018001545,Image steganography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2019000286,Climatic changes in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2020006620,Affect (Psychology) in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2020008759,"COVID-19 Pandemic, 2020-2023",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2021016059,Zapotec language -- Study and teaching (Elementary) -- Spanish speakers,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2022007441,Women -- Violence against,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh2023000296,Women architects -- United States,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh2023000629,Artists' books -- Specimens,24
650,lcsh,http://id.loc.gov/authorities/subjects/sh85000258,Abstraction,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85000747,Actors -- Portraits,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85001323,Aircraft accidents,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85001465,"Aesthetics, Japanese",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85001474,"Aesthetics, Modern -- 20th century",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85001790,African American art,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh85002006,African Americans in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85002193,Aggressiveness,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85002201,Aging,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85002719,Air warfare,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85003819,Alphabet,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85003826,Alphabets,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004080,Alzheimer's disease,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004336,American literature,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004387,American poetry -- 20th century,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004412,"American Revolution Bicentennial, 1976",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004812,Anarchism,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004836,"Anatomy, Artistic",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85004839,Human anatomy,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85005008,Angels in art,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85005274,Animal welfare,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85005283,Animals in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85005721,Antinuclear movement,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85005791,Antlers,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006587,Architectural drawing,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006611,Architecture,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006636,Architecture -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006684,Architecture -- Middle East,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006685,Architecture -- Netherlands,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006894,Architecture and society,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85006905,Architecture in art,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007089,Argentine poetry,5
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007461,Art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007494,Art -- Philosophy,7
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007495,Art -- Political aspects,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007537,"Art, American",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007557,"Art, Aboriginal Australian",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007718,"Art, Italian",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007805,"Art, Modern -- 20th century",2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007955,Zen art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007961,Art and industry,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007968,Art and mythology,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007971,Art and race,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007977,Art and technology,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007979,Art and war,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007984,Art brut,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85007989,Art criticism,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008086,Art thefts,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008282,Artists -- Social conditions,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008302,Artists' books,7
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008324,Arts,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008409,"Arts, Latin American",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008419,"Arts, Modern -- 20th century",2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008423,"Arts, American -- 20th century",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85008764,Assemblage (Art),2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85010030,Authorship,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85010050,Autobiography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85010684,Aztecs -- Religion,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85010752,Baby boom generation,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85012886,Beginning,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85014342,Birds in art,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85014706,Black people in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015222,Human body,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015477,Bombs,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015610,Book collecting,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015614,Book design,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015630,Book jackets,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015736,Bookmarks,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015744,Books -- History,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015758,Books and reading,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85015760,Books in art,7
650,lcsh,http://id.loc.gov/authorities/subjects/sh85019096,"Cambodian-Vietnamese Conflict, 1977-1991",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85019128,Camera obscuras,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85019231,Camping,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85019520,Cancer -- Patients -- Biography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85020515,Cartography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85020586,Cash registers,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85022357,Chairs in art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85022574,"Chapbooks, Spanish",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85022897,Chemical elements,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85023387,Child rearing,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85024618,Choice (Psychology),2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85025412,"Chronology, Historical",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85026090,Circus performers,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85026371,Civil rights,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85026379,Human rights,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027037,Climatic changes,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027193,Clouds -- Pictorial works,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027699,Coffee,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027777,Coin banks,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027965,Collage,2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85027966,"Collage, American",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028537,Colombian wit and humor,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028538,"Colombian wit and humor, Pictorial",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028579,Color -- Psychological aspects,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028596,Color in art,6
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028614,Color photography,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85028619,Color photography -- Printing processes,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85029088,Communication in politics,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85029135,Communism and art,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85029423,Comprehension (Theory of knowledge),1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85029624,Conceptual art,3
650,lcsh,http://id.loc.gov/authorities/subjects/sh85031455,Constructivism (Art),2
650,lcsh,http://id.loc.gov/authorities/subjects/sh85032661,Corn -- Folklore,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85032960,"Corporations, American -- Corrupt practices",1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85033146,Cosmic dust,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85033169,Cosmology,1
650,lcsh,http://id.loc.gov/authorities/subjects/sh85033274,Clothing and dress in art,4
650,lcsh,http://id.loc.gov/authorities/subjects/sh85033596,Courtship,1
