cluster,authorityURI,schemes,tags,recs,labels
http://vocab.getty.edu/aat/300199780.,http://vocab.getty.edu/aat/300199780.,aat,655,1,Ollas (vessels)
http://vocab.getty.edu/aat/300203177.,http://vocab.getty.edu/aat/300203177.,aat,655,1,Comic books.
http://vocab.getty.edu/aat/300207379.,http://vocab.getty.edu/aat/300207379.,aat,655,1,Stickers.
http://vocab.getty.edu/aat/300207697.,http://vocab.getty.edu/aat/300207697.,aat,655,1,Movable books.
http://vocab.getty.edu/aat/300211072.,http://vocab.getty.edu/aat/300211072.,aat,655,1,Blocks (toys)
http://vocab.getty.edu/aat/300211178.,http://vocab.getty.edu/aat/300211178.,aat,655,1,Paper dolls.
http://vocab.getty.edu/aat/300211392.,http://vocab.getty.edu/aat/300211392.,aat,655,1,Wrappers (book covers)
http://vocab.getty.edu/aat/300212499.,http://vocab.getty.edu/aat/300212499.,aat,655,1,Shirts (main garments)
http://vocab.getty.edu/aat/300216195.,http://vocab.getty.edu/aat/300216195.,aat,655,1,Handkerchiefs.
http://vocab.getty.edu/aat/300216739.,http://vocab.getty.edu/aat/300216739.,aat,655,1,Pockets (bags)
http://vocab.getty.edu/aat/300217923.,http://vocab.getty.edu/aat/300217923.,aat,655,1,Packs of cards.
http://vocab.getty.edu/aat/300233399.,http://vocab.getty.edu/aat/300233399.,aat,655,1,Die cutting.
http://vocab.getty.edu/aat/300233405.,http://vocab.getty.edu/aat/300233405.,aat,655,1,Impressing.
http://vocab.getty.edu/aat/300234006.,http://vocab.getty.edu/aat/300234006.,aat,655,1,Beads (pierced objects)
http://vocab.getty.edu/aat/300239307.,http://vocab.getty.edu/aat/300239307.,aat,655,1,Ties (fasteners)
http://vocab.getty.edu/aat/300247399.,http://vocab.getty.edu/aat/300247399.,aat,655,1,Life preservers.
http://vocab.getty.edu/aat/300247923.,http://vocab.getty.edu/aat/300247923.,aat,650,1,Folding (process)
http://vocab.getty.edu/aat/300249275.,http://vocab.getty.edu/aat/300249275.,aat,650,1,Ecological art.
http://vocab.getty.edu/aat/300251499.,http://vocab.getty.edu/aat/300251499.,aat,655,1,Concrete poems.
http://vocab.getty.edu/aat/300253051.,http://vocab.getty.edu/aat/300253051.,aat,655,1,Cords (binding components)
http://vocab.getty.edu/aat/300253104.,http://vocab.getty.edu/aat/300253104.,aat,655,1,Interleaving.
http://vocab.getty.edu/aat/300255863.,http://vocab.getty.edu/aat/300255863.,aat,655,1,Acetate film.
http://vocab.getty.edu/aat/300257224.,http://vocab.getty.edu/aat/300257224.,aat,655,1,Board books.
http://vocab.getty.edu/aat/300257370.,http://vocab.getty.edu/aat/300257370.,aat,655,1,Double leaves.
http://vocab.getty.edu/aat/300262844.,http://vocab.getty.edu/aat/300262844.,aat,655,1,Stamps (marks)
http://vocab.getty.edu/aat/300263587.,http://vocab.getty.edu/aat/300263587.,aat,655,1,Coptic bindings.
http://vocab.getty.edu/aat/300264038.,http://vocab.getty.edu/aat/300264038.,aat,655,1,Crochet (needlework)
http://vocab.getty.edu/aat/300264218.,http://vocab.getty.edu/aat/300264218.,aat,655,1,Pamphlet bindings.
http://vocab.getty.edu/aat/300264640.,http://vocab.getty.edu/aat/300264640.,aat,655,1,Vinylcuts.
http://vocab.getty.edu/aat/300265483,http://vocab.getty.edu/aat/300265483,aat,655,1,Illuminated manuscripts.
http://vocab.getty.edu/aat/300265621.,http://vocab.getty.edu/aat/300265621.,aat,655,1,Inkjet prints.
http://vocab.getty.edu/aat/300266022.,http://vocab.getty.edu/aat/300266022.,aat,655,1,PDF.
http://vocab.getty.edu/aat/300266304.,http://vocab.getty.edu/aat/300266304.,aat,655,1,Rare books.
http://vocab.getty.edu/aat/300310088.,http://vocab.getty.edu/aat/300310088.,aat,655,1,Broadsheet (format)
http://vocab.getty.edu/aat/300311820.,http://vocab.getty.edu/aat/300311820.,aat,655,1,Illustrated books.
http://vocab.getty.edu/aat/300312364.,http://vocab.getty.edu/aat/300312364.,aat,655,1,Sacks (generic containers)
http://vocab.getty.edu/aat/300375519.,http://vocab.getty.edu/aat/300375519.,aat,655,1,Kozo (paper)
http://vocab.getty.edu/aat/300379073.,http://vocab.getty.edu/aat/300379073.,aat,655,1,Foil stamping.
http://vocab.getty.edu/aat/300417532.,http://vocab.getty.edu/aat/300417532.,aat,655,1,Accordion folding.
http://vocab.getty.edu/aat/300422132.,http://vocab.getty.edu/aat/300422132.,aat,655,1,Book slipcases.
http://vocab.getty.edu/aat/300429554.,http://vocab.getty.edu/aat/300429554.,aat,655,1,Newspaper clippings.
http://vocab.getty.edu/aat/300435283.,http://vocab.getty.edu/aat/300435283.,aat,655,1,Stencil prints.
https://en.homosaurus.org/v4/homoit0000316.,https://en.homosaurus.org/v4/homoit0000316.,homoit,650,1,Crossdressers.
https://en.homosaurus.org/v4/homoit0000506.,https://en.homosaurus.org/v4/homoit0000506.,homoit,650,1,Gay men.
https://en.homosaurus.org/v4/homoit0001642.,https://en.homosaurus.org/v4/homoit0001642.,homoit,650,1,Trans women.
https://homosaurus.org/v4/homoit0000375.,https://homosaurus.org/v4/homoit0000375.,homoit,650,1,Drag queens.
https://homosaurus.org/v4/homoit0000387.,https://homosaurus.org/v4/homoit0000387.,homoit,650,1,Ecofeminism.
https://homosaurus.org/v4/homoit0000436.,https://homosaurus.org/v4/homoit0000436.,homoit,650,1,FtMs.
https://homosaurus.org/v4/homoit0000442.,https://homosaurus.org/v4/homoit0000442.,homoit,650,1,Kinks and fetishes.
https://homosaurus.org/v4/homoit0000470.,https://homosaurus.org/v4/homoit0000470.,homoit,650,1,Gay artists.
https://homosaurus.org/v4/homoit0000487.,https://homosaurus.org/v4/homoit0000487.,homoit,650,1,Gay culture.
https://homosaurus.org/v4/homoit0000506.,https://homosaurus.org/v4/homoit0000506.,homoit,650,1,Gay men.
https://homosaurus.org/v4/homoit0000556.,https://homosaurus.org/v4/homoit0000556.,homoit,650,1,Lesbians.
https://homosaurus.org/v4/homoit0000571.,https://homosaurus.org/v4/homoit0000571.,homoit,650,1,Gender identity.
https://homosaurus.org/v4/homoit0000646.,https://homosaurus.org/v4/homoit0000646.,homoit,650,1,Homophobia.
https://homosaurus.org/v4/homoit0000652.,https://homosaurus.org/v4/homoit0000652.,homoit,650,1,Human rights.
https://homosaurus.org/v4/homoit0000691.,https://homosaurus.org/v4/homoit0000691.,homoit,650,1,Kissing.
https://homosaurus.org/v4/homoit0001025.,https://homosaurus.org/v4/homoit0001025.,homoit,650,1,Mothers of transgender people.
https://homosaurus.org/v4/homoit0001052.,https://homosaurus.org/v4/homoit0001052.,homoit,650,1,Nude art.
https://homosaurus.org/v4/homoit0001128.,https://homosaurus.org/v4/homoit0001128.,homoit,650,1,Pornography.
https://homosaurus.org/v4/homoit0001261.,https://homosaurus.org/v4/homoit0001261.,homoit,650,1,Secrecy.
https://homosaurus.org/v4/homoit0001278.,https://homosaurus.org/v4/homoit0001278.,homoit,650,1,Sexism.
https://homosaurus.org/v4/homoit0001293.,https://homosaurus.org/v4/homoit0001293.,homoit,650,1,Sexual harassment.
https://homosaurus.org/v4/homoit0001299.,https://homosaurus.org/v4/homoit0001299.,homoit,650,1,Sexual practices.
https://homosaurus.org/v4/homoit0001390.,https://homosaurus.org/v4/homoit0001390.,homoit,650,1,Transgender artists.
https://homosaurus.org/v4/homoit0001415.,https://homosaurus.org/v4/homoit0001415.,homoit,650,1,Transgender identity.
https://homosaurus.org/v4/homoit0001465.,https://homosaurus.org/v4/homoit0001465.,homoit,650,1,Transitioning (Gender)
https://homosaurus.org/v4/homoit0001488.,https://homosaurus.org/v4/homoit0001488.,homoit,650,1,Vagina.
https://homosaurus.org/v4/homoit0001643.,https://homosaurus.org/v4/homoit0001643.,homoit,650,1,Trans men.
https://homosaurus.org/v4/homoit0002398.,https://homosaurus.org/v4/homoit0002398.,homoit,650,1,Black Lives Matter movement.
https://id.kb.se/term/sao/Anarkism,https://id.kb.se/term/sao/Anarkism,sao,650,1,Anarkism
https://id.kb.se/term/sao/Artists%27%20books,https://id.kb.se/term/sao/Artists%27%20books,sao,650,1,Artists' books
https://id.kb.se/term/sao/Handel,https://id.kb.se/term/sao/Handel,sao,650,1,Handel
https://id.kb.se/term/sao/Hemligheter,https://id.kb.se/term/sao/Hemligheter,sao,650,1,Hemligheter
https://id.kb.se/term/sao/Kapitalism,https://id.kb.se/term/sao/Kapitalism,sao,650,1,Kapitalism
https://id.kb.se/term/sao/Konst,https://id.kb.se/term/sao/Konst,sao,650,1,Konst
https://id.kb.se/term/sao/Konstn%C3%A4rer,https://id.kb.se/term/sao/Konstn%C3%A4rer,sao,650,1,Konstnärer
https://id.kb.se/term/sao/Kvinnor,https://id.kb.se/term/sao/Kvinnor,sao,650,1,Kvinnor
https://id.kb.se/term/sao/Modern%20konst,https://id.kb.se/term/sao/Modern%20konst,sao,650,1,Modern konst
https://id.kb.se/term/sao/Parodier,https://id.kb.se/term/sao/Parodier,sao,650,1,Parodier
https://id.kb.se/term/sao/Patienter,https://id.kb.se/term/sao/Patienter,sao,650,1,Patienter
https://id.kb.se/term/sao/Patologer,https://id.kb.se/term/sao/Patologer,sao,650,1,Patologer
https://id.kb.se/term/sao/Politik,https://id.kb.se/term/sao/Politik,sao,650,1,Politik
https://id.kb.se/term/sao/Socialism,https://id.kb.se/term/sao/Socialism,sao,650,1,Socialism
https://id.kb.se/term/saogf/Biografier,https://id.kb.se/term/saogf/Biografier,saogf,655,1,Biografier
https://id.kb.se/term/saogf/Konferenser,https://id.kb.se/term/saogf/Konferenser,saogf,655,1,Konferenser
https://id.kb.se/term/saogf/Parodier,https://id.kb.se/term/saogf/Parodier,saogf,655,1,Parodier
https://id.kb.se/term/saogf/Romaner,https://id.kb.se/term/saogf/Romaner,saogf,655,1,Romaner
https://id.kb.se/term/saogf/Tecknade%20serier,https://id.kb.se/term/saogf/Tecknade%20serier,saogf,655,1,Tecknade serier
https://id.kb.se/term/saogf/Thrillers,https://id.kb.se/term/saogf/Thrillers,saogf,655,1,Thrillers
https://id.loc.gov/authorities/genreForms/gf2014026099,https://id.loc.gov/authorities/genreForms/gf2014026099,lcgft,655,1,Facsimiles.
https://id.loc.gov/authorities/genreForms/gf2014026297,https://id.loc.gov/authorities/genreForms/gf2014026297,lcgft,655,1,Drama.
https://id.loc.gov/authorities/genreForms/gf2017026140,https://id.loc.gov/authorities/genreForms/gf2017026140,lcgft,655,1,Case studies.
https://id.loc.gov/authorities/genreForms/gf2017027249,https://id.loc.gov/authorities/genreForms/gf2017027249,lcgft,655,1,Photographs.
kao//eng|20th-century,,kao//eng,650,1,20th century
kao//eng|artists,,kao//eng,650,1,Artists
kao//eng|kruger-barbara,,kao//eng,650,1,"Kruger, Barbara"
kao//eng|united-states,,kao//eng,650,1,United States
kao|1900-talet,,kao,650,1,1900-talet
kao|f-renta-staterna,,kao,650,1,Förenta staterna
kao|konstn-rer,,kao,650,1,Konstnärer
kao|kruger-barbara,,kao,650,1,"Kruger, Barbara"
lcgft|academic-theses,,lcgft,655,1,Academic theses
lcgft|address-books,,lcgft,655,1,Address books.
lcgft|animated-films,,lcgft,655,1,Animated films
lcgft|architectural-photography,,lcgft,655,1,Architectural photography.
lcgft|art,,lcgft,655,1,Art
lcgft|art-calendars,,lcgft,655,1,Art calendars.
lcgft|artists-boks,,lcgft,655,1,Artists' boks.
lcgft|artists-book,,lcgft,655,1,Artists' book.
lcgft|autobiographical-fiction,,lcgft,655,1,Autobiographical fiction
lcgft|autobiographies,,lcgft,655,1,Autobiographies
lcgft|bestiaries,,lcgft,655,1,Bestiaries
lcgft|biographies,,lcgft,655,1,Biographies
lcgft|board-books,,lcgft,655,1,Board books.
lcgft|comics-graphic-works,,lcgft,655,1,Comics (Graphic works)
lcgft|commemorative-works,,lcgft,655,1,Commemorative works
lcgft|cookbooks,,lcgft,655,1,Cookbooks
lcgft|creative,,lcgft,655,1,Creative
lcgft|cutout-animation-films,,lcgft,655,1,Cutout animation films
lcgft|discographies,,lcgft,655,1,Discographies.
lcgft|documentary-photographs,,lcgft,655,1,Documentary photographs.
lcgft|documentary-television-programs,,lcgft,655,1,Documentary television programs.
lcgft|drawings,,lcgft,655,1,Drawings.
lcgft|encyclopedias,,lcgft,655,1,Encyclopedias.
lcgft|experimental-poetry,,lcgft,655,1,Experimental poetry
lcgft|fables,,lcgft,655,1,Fables
lcgft|fiction-films,,lcgft,655,1,Fiction films.
lcgft|film-adaptations,,lcgft,655,1,Film adaptations
lcgft|firecrackers,,lcgft,655,1,Firecrackers.
lcgft|hip-hop-music,,lcgft,655,1,Hip-hop (Music)
lcgft|horror-films,,lcgft,655,1,Horror films.
lcgft|imaginary-biography,,lcgft,655,1,Imaginary biography.
lcgft|independent-films,,lcgft,655,1,Independent films
lcgft|linocuts,,lcgft,655,1,Linocuts.
lcgft|literature-experimental,,lcgft,655,1,"Literature, Experimental."
lcgft|lithographs,,lcgft,655,1,Lithographs.
lcgft|love-poetry,,lcgft,655,1,Love poetry
lcgft|mad-scientist-films,,lcgft,655,1,Mad scientist films.
lcgft|motion-pictures,,lcgft,655,1,Motion pictures
lcgft|nonfiction-television-programs,,lcgft,655,1,Nonfiction television programs.
lcgft|oral-interpretation-of-poetry,,lcgft,655,1,Oral interpretation of poetry.
lcgft|popular-music,,lcgft,655,1,Popular music.
lcgft|portraits,,lcgft,650,1,Portraits.
lcgft|postcards,,lcgft,655,1,Postcards.
lcgft|prose-poems,,lcgft,655,1,Prose poems
lcgft|rap-music,,lcgft,655,1,Rap (Music)
lcgft|reviews,,lcgft,655,1,Reviews.
lcgft|rock-music,,lcgft,655,1,Rock music.
lcgft|satirical-literature,,lcgft,655,1,Satirical literature
lcgft|science-fiction-films,,lcgft,655,1,Science fiction films.
lcgft|short-films,,lcgft,655,1,Short films
lcgft|songs,,lcgft,655,1,Songs
lcgft|sound-recordings,,lcgft,655,1,Sound recordings.
lcgft|specimens,,lcgft,655,1,Specimens.
lcgft|split-page-books,,lcgft,655,1,Split-page books.
lcgft|streaming-audio,,lcgft,655,1,Streaming audio.
lcgft|telegraphs,,lcgft,655,1,Telegraphs.
lcgft|toy-and-moveable-books,,lcgft,655,1,Toy and moveable books.
lcgft|toys-and-movable-books,,lcgft,655,1,Toys and movable books.
lcgft|triptychs,,lcgft,655,1,Triptychs.
lcgft|visual-literature,,lcgft,655,1,Visual literature.
lcgft|visual-poetry,,lcgft,655,1,Visual poetry
lcgft|watercolors,,lcgft,655,1,Watercolors.
lcsh|baked-products,,lcsh,655,1,Baked products
lcsh|political-fiction,,lcsh,655,1,Political fiction.
lcsh|puddings,,lcsh,655,1,Puddings.
lcsh|pulp-painting,,lcsh,655,1,Pulp painting.
lcsh|toy-and-movable-books,,lcsh,655,1,Toy and movable books.
lctgm|photographers,,lctgm,650,1,Photographers
lctgm|snapshots,,lctgm,650,1,Snapshots.
local|ab-smfa,,local,655,1,AB (SMFA).
local|accordion-bindings,,local,655,1,Accordion bindings.
local|african-americans,,local,655,1,African Americans
local|argentine,,local,655,1,Argentine
local|artists-books,,local,655,1,Artists' books
local|austrian,,local,655,1,Austrian
local|books-with-movable-illustrations,,local,655,1,Books with movable illustrations
local|books-with-pop-up-illustrations,,local,655,1,Books with pop-up illustrations
local|boxes,,local,655,1,Boxes.
local|chicago-screw-binding,,local,655,1,Chicago screw binding.
local|conceptual-bookworks,,local,655,1,Conceptual bookworks.
local|corrugated-paperboard-bindings,,local,655,1,Corrugated paperboard bindings.
local|drawings-animals,,local,650,1,Drawings: Animals.
local|drawings-book-illustrations-dramatizations-representations-of-legends-etc,,local,650,1,"Drawings: Book illustrations, dramatizations, representations of legends, etc."
local|drawings-figures-other-than-portraits-men-full-length,,local,650,1,Drawings: Figures other than portraits: Men: Full length.
local|drawings-genre,,local,650,1,Drawings: Genre.
local|ethiopian-bindings,,local,655,1,Ethiopian bindings.
local|figures-other-than-portraits-women-with-hands,,local,650,1,Figures other than portraits: Women: With hands.
local|fold-out-books,,local,655,1,Fold-out books.
local|frescoes-and-or-murals,,local,650,1,Frescoes and / or murals.
local|genre-ballet-scenes-single-figures,,local,650,1,Genre: Ballet scenes: Single figures.
local|genre-dances,,local,650,1,Genre: Dances.
local|genre-domestic,,local,650,1,Genre: Domestic.
local|genre-games,,local,650,1,Genre: Games.
local|genre-horse-fairs-and-horse-racing,,local,650,1,Genre: Horse fairs and horse racing.
local|genre-polite,,local,650,1,Genre: Polite.
local|genre-tavern-brawls-and-other-tavern-scenes,,local,650,1,Genre: Tavern brawls and other tavern scenes.
local|gocco,,local,655,1,Gocco.
local|graduated-fore-edges,,local,655,1,Graduated fore-edges.
local|illustrated-books,,local,655,1,Illustrated books.
local|italian,,local,655,1,Italian
local|lithographs,,local,655,1,Lithographs.
local|offset-printing,,local,650,1,Offset printing
local|portraits-men-portraits-name-of-subject,,local,650,1,Portraits: Men: Portraits: Name of subject.
local|portraits-men-with-hands-without-hats-head-to-right,,local,650,1,Portraits: Men: With hands (without hats): Head to right.
local|sculpture-mythological-and-allegorical,,local,650,1,Sculpture: Mythological and allegorical.
local|sculpture-nude-figures-single,,local,650,1,Sculpture: Nude figures: Single.
local|seascapes-and-coastal-scenes-with-land-only,,local,650,1,Seascapes and coastal scenes: With land only.
local|shaped-books,,local,655,1,Shaped books
local|slipcases,,local,655,1,Slipcases.
local|stab-binding,,local,655,1,Stab binding.
local|tab-closure,,local,655,1,Tab closure.
local|vehicles-etc,,local,650,1,"Vehicles, etc."
local|wordless-books,,local,655,1,Wordless books.
nli|photography,,nli,650,1,Photography
nli|photography-artistic,,nli,650,1,"Photography, Artistic"
none|alphabet-books,,,655,1,Alphabet books
none|altered-books,,,655,1,Altered books.
none|american-poetry,,,655,1,American poetry
none|art,,,655,1,Art
none|artist-s-books,,,655,1,Artist's books.
none|children-s-periodicals,,,655,1,Children's periodicals.
none|children-s-stories,,,655,1,Children's stories
none|concertina-bindings,,,655,1,Concertina bindings.
none|dadaist-poetry,,,655,1,Dadaist poetry.
none|downtown-writers,,,655,1,Downtown writers.
none|fantasy-fiction,,,655,1,Fantasy fiction.
none|flag-books-toy-and-movable-books,,,655,1,Flag books (Toy and movable books)
none|fliers-printed-matter,,,655,1,Fliers (printed matter)
none|graphic-novels,,,655,1,Graphic novels.
none|group-work-in-art,,,655,1,Group work in art.
none|hand-bound-books,,,655,1,Hand-bound books.
none|interview,,,655,1,Interview
none|letterpress-prints,,,655,1,Letterpress prints.
none|limp-bindings,,,655,1,Limp bindings.
none|love-poetry,,,655,1,Love poetry
none|miniature-books,,,655,1,Miniature books.
none|photography-artistic,,,655,1,"Photography, Artistic."
none|photogravures,,,655,1,Photogravures.
none|pop-up-books,,,655,1,Pop-up books.
none|postcards-aat,,,655,1,Postcards.aat.
none|pulp-painting,,,655,1,Pulp painting.
none|textured-books,,,655,1,Textured books.
none|theology,,,655,1,Theology
none|tunnel-books,,,655,1,Tunnel books.
none|underground-press-publications,,,655,1,Underground press publications
ram|art-et-photographie,,ram,650,1,Art et photographie.
ram|edinburgh,,ram,650,1,Edinburgh
ram|edinburgh-fruitmarket-gallery,,ram,650,1,"Edinburgh, Fruitmarket gallery"
ram|londres,,ram,650,1,Londres
ram|londres-institute-of-contemporary-arts,,ram,650,1,"Londres, Institute of contemporary arts"
ram|poe-sie-concre-te,,ram,650,1,Poésie concrète.
rbbind|accordion-fold-format-binding,,rbbind,655,1,Accordion fold format (Binding)
rbbin|accordian-fold-format-binding,,rbbin,655,1,Accordian fold format (Binding)
rbbin|acordion-fold-format-binding,,rbbin,655,1,Acordion fold format (binding)
rbbin|bookbinding-binding,,rbbin,655,1,Bookbinding (Binding)
rbbin|clamshell-boxes-binding,,rbbin,655,1,Clamshell boxes (Binding)
rbbin|corrugated-board-bindings,,rbbin,655,1,Corrugated board bindings.
rbbin|non-adhesive-bindings,,rbbin,655,1,Non-adhesive bindings.
rbbin|non-adhesive-bindings-binding,,rbbin,655,1,Non-adhesive bindings (Binding)
rbbin|paper-bindings-binding,,rbbin,655,1,Paper bindings (Binding)
rbbin|paper-onlays-binding,,rbbin,655,1,Paper onlays (Binding)
rbbin|paste-papers-binding,,rbbin,655,1,Paste papers (Binding).
rbbin|stabbing-binding,,rbbin,655,1,Stabbing (Binding)
rbbin|unbound-sheets,,rbbin,655,1,Unbound sheets.
rbbin|vellum-bindings-binding,,rbbin,655,1,Vellum bindings (Binding)
rbbin|wrappers-binding,,rbbin,655,1,Wrappers (Binding)
rbgenr|alphabet-books,,rbgenr,655,1,Alphabet books
rbgenr|arists-books,,rbgenr,655,1,Arists' books
rbgenr|broadsides,,rbgenr,655,1,Broadsides
rbgenr|coloring-books,,rbgenr,655,1,Coloring Books
rbgenr|exhibition-catalogs,,rbgenr,655,1,Exhibition catalogs.
rbgenr|metamorphic-pictures,,rbgenr,655,1,Metamorphic pictures.
rbgenr|sample-books,,rbgenr,655,1,Sample books.
rbgen|artists-books,,rbgen,655,1,Artists' books
rbmscv|alphabet-books,,rbmscv,655,1,Alphabet books
rbmscv|artists-books-provenance,,rbmscv,655,1,Artists' books (Provenance)
rbmscv|artists-bookszunited-states,,rbmscv,655,1,Artists' bookszUnited States.
rbmscv|bookmarks,,rbmscv,655,1,Bookmarks
rbmscv|chapbooks,,rbmscv,655,1,Chapbooks
rbmscv|clamshell-boxes,,rbmscv,655,1,Clamshell boxes.
rbmscv|comb-bindings,,rbmscv,655,1,Comb bindings.
rbmscv|concrete-poems,,rbmscv,655,1,Concrete poems.
rbmscv|exhibition-catalogs,,rbmscv,655,1,Exhibition catalogs
rbmscv|paper-cutouts-paper,,rbmscv,655,1,Paper cutouts (Paper)
rbmscv|papier-m-ch-bindings,,rbmscv,655,1,Papier-mâché bindings
rbmscv|photobooks,,rbmscv,655,1,Photobooks
rbmscv|pop-up-books,,rbmscv,655,1,Pop-up books
rbmscv|private-press-books-printing,,rbmscv,655,1,Private press books (Printing)
rbmscv|unbound-sheets,,rbmscv,655,1,Unbound sheets
rbpap|cotton-fibers,,rbpap,655,1,Cotton fibers.
rbpap|cotton-fibers-paper,,rbpap,655,1,Cotton fibers (Paper)
rbpap|handmade-papers-paper,,rbpap,655,1,Handmade papers (Paper)
rbpap|paper-evidence-paper,,rbpap,655,1,Paper evidence (Paper)
rbpap|straw-fibers,,rbpap,655,1,Straw fibers.
rbpri|facsimiles-printing,,rbpri,655,1,Facsimiles (Printing)
rbpri|minature-books-printing,,rbpri,655,1,Minature books (Printing)
rbpri|page-proofs-printing,,rbpri,655,1,Page proofs (Printing)
rbpri|shaped-books-printing,,rbpri,655,1,Shaped books (Printing)
rbprov|association-copies-provenance,,rbprov,655,1,Association copies (Provenance)
rbtyp|wood-types,,rbtyp,655,1,Wood types
rdamat|metal,,rdamat,340,1,metal
rdamat|plastic,,rdamat,340,1,plastic
rswk|photoalbum,,rswk,650,1,Photoalbum
rvmgf|bestiaires,,rvmgf,655,1,Bestiaires.
rvmgf|catalogues-d-exposition,,rvmgf,655,1,Catalogues d'exposition.
rvmgf|encyclope-dies,,rvmgf,655,1,Encyclopédies.
rvmgf|enregistrements-sonores,,rvmgf,655,1,Enregistrements sonores.
rvmgf|fables,,rvmgf,655,1,Fables.
rvmgf|hip-hop-musique,,rvmgf,655,1,Hip-hop (Musique)
rvmgf|musique-populaire,,rvmgf,655,1,Musique populaire.
rvmgf|nouvelles,,rvmgf,655,1,Nouvelles.
rvmgf|ouvrages-illustre-s,,rvmgf,655,1,Ouvrages illustrés.
rvmgf|p-riodiques,,rvmgf,655,1,Périodiques.
rvmgf|pe-riodiques,,rvmgf,655,1,Périodiques.
rvmgf|poe-sie-concre-te,,rvmgf,655,1,Poésie concrète.
rvmgf|poe-sie-expe-rimentale,,rvmgf,655,1,Poésie expérimentale.
rvmgf|rap,,rvmgf,655,1,Rap.
rvmgf|rock-musique,,rvmgf,655,1,Rock (Musique)
rvmgf|romans,,rvmgf,655,1,Romans.
rvmgf|uvres-comme-moratives,,rvmgf,655,1,Œuvres commémoratives.
sao|amerikansk-konst,,sao,650,1,Amerikansk konst
sao|konstutst-llningar,,sao,650,1,Konstutställningar
sao|tulpaner,,sao,650,1,Tulpaner
swd|bildband,,swd,650,1,Bildband.
